,Tahun,Comments,preprocessed,tokenize_text,label,score
51,2024,Selamat ulang tahun kak vilmei semoga panjang umur ????????????,selamat ulang kak vilmei moga umur wajah pesta wajah pesta tepuk tangan tepuk tangan wajah gembira wajah senyum lebar dan mata tutup,"['selamat', 'ulang', 'kak', 'vilmei', 'moga', 'umur', 'wajah', 'pesta', 'wajah', 'pesta', 'tepuk', 'tangan', 'tepuk', 'tangan', 'wajah', 'gembira', 'wajah', 'senyum', 'lebar', 'dan', 'mata', 'tutup']",positif,17
52,2024,SELAMAT ULANG TAHUN BUAT YANG ULANG TAHUN HARI INI??????,selamat ulang ulang wajah pesta wajah pesta wajah pesta,"['selamat', 'ulang', 'ulang', 'wajah', 'pesta', 'wajah', 'pesta', 'wajah', 'pesta']",positif,17
53,2024,"Terharu banget bg..semangat sukses selalu,semoga makin banyak yg terbantu..sehat berkah bg????",haru banget bang semangat sukses moga bantu sehat berkah bang api api,"['haru', 'banget', 'bang', 'semangat', 'sukses', 'moga', 'bantu', 'sehat', 'berkah', 'bang', 'api', 'api']",positif,17
54,2024,  wkwkwk di tambah 1 miliar lagi saya ikhlas kok????,wkwkwk miliar ikhlas tertawa terbahakbahak tertawa terbahakbahak,"['wkwkwk', 'miliar', 'ikhlas', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",positif,17
55,2024,Terimakasih KA wilie hp iPhone 15 pro  nya semoga rezeki k wilie makin bertambah ???????????????,terimakasih kak wilie hp iphone pro nya moga rezeki wilie tambah hati merah hati merah hati merah hati merah hati merah,"['terimakasih', 'kak', 'wilie', 'hp', 'iphone', 'pro', 'nya', 'moga', 'rezeki', 'wilie', 'tambah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah']",positif,17
56,2024,Selamat ultah ka wili??????????????,selamat ultah kak wili party popper party popper party popper party popper wajah pesta wajah pesta wajah pesta,"['selamat', 'ultah', 'kak', 'wili', 'party', 'popper', 'party', 'popper', 'party', 'popper', 'party', 'popper', 'wajah', 'pesta', 'wajah', 'pesta', 'wajah', 'pesta']",positif,17
57,2024,Happy birthday kak Wili??????,happy birthday kak wili party popper wajah pesta wajah pesta,"['happy', 'birthday', 'kak', 'wili', 'party', 'popper', 'wajah', 'pesta', 'wajah', 'pesta']",positif,17
58,2023,  hallo bnn ??????,halo bn tertawa terbahakbahak tertawa terbahakbahak tertawa terbahakbahak,"['halo', 'bn', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",positif,16
59,2023,Lain kali aku GK mau komen apa apa lah lagian aku komen juga  egk di baca ko komen ku  paling pas buka Instagram  cuma liat sama nge like' ajah GK mau komen lagi????????,kali komen komen egk baca komen ku pas buka instagram lihat nge like komen wajah senyum dengan mata bahagia wajah senyum dengan mata bahagia wajah senyum dengan mata bahagia wajah senyum dengan mata bahagia,"['kali', 'komen', 'komen', 'egk', 'baca', 'komen', 'ku', 'pas', 'buka', 'instagram', 'lihat', 'nge', 'like', 'komen', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia', 'wajah', 'senyum', 'dengan', 'mata', 'bahagia']",positif,16
60,2023,"Semakin banyak doa, Bismillah ?????? sy bs dapat rezeki dari kk Willie Salim",doa bismillah tangan angkat dan rapat sama lipat tangan wajah menang keras rezeki willie salim,"['doa', 'bismillah', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'lipat', 'tangan', 'wajah', 'menang', 'keras', 'rezeki', 'willie', 'salim']",positif,16
61,2023,Semoga dapat THR dari mas   Aamiin ya rabballaamiin ??????,moga thr mas amin ya rabballaamiin tangan angkat dan rapat sama tangan angkat dan rapat sama tangan angkat dan rapat sama,"['moga', 'thr', 'mas', 'amin', 'ya', 'rabballaamiin', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,16
62,2024,"Keputusan yang baik kak . 
Orang  komen gitu cuma kasian aja ngk memahamii kondisi selanjutnya si bocah . Jujur sih aku kasian sama tu anak malah  ngk mau di sekolahin padahal sekolah itu penting banegt seengak nya buat  nambah ilmu buat masa depan",putus kak orang komen kasihan paham kondisi sih bocah jujur sih kasihan anak sekolah sekolah banegt seengak nya tambah ilmu,"['putus', 'kak', 'orang', 'komen', 'kasihan', 'paham', 'kondisi', 'sih', 'bocah', 'jujur', 'sih', 'kasihan', 'anak', 'sekolah', 'sekolah', 'banegt', 'seengak', 'nya', 'tambah', 'ilmu']",positif,16
63,2023,"Mantap bang, ttplah berbagi, tetaplah peduli, semangat dalam berkarya, salam smgat dari NTT ????",mantap bang ttplah bagi tetap peduli semangat karya salam smgat jempol ke atas jempol ke atas,"['mantap', 'bang', 'ttplah', 'bagi', 'tetap', 'peduli', 'semangat', 'karya', 'salam', 'smgat', 'jempol', 'ke', 'atas', 'jempol', 'ke', 'atas']",positif,15
64,2023,"Bismillah muda""han bisa ngalir resekix kak willi sm kluarga kami,, ????????????",bismillah muda han alir resekix kak willi keluarga tangan angkat dan rapat sama tangan angkat dan rapat sama lipat tangan lipat tangan lipat tangan wajah menang keras,"['bismillah', 'muda', 'han', 'alir', 'resekix', 'kak', 'willi', 'keluarga', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'wajah', 'menang', 'keras']",positif,15
65,2023,Bapak ini paling The Best!!!??????????????????????????????????????,the best hati merah hati merah hati merah hati merah hati merah hati merah hati merah hati merah tepuk tangan tepuk tangan tepuk tangan tepuk tangan tepuk tangan tepuk tangan tepuk tangan,"['the', 'best', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan']",positif,15
66,2023,10 jt lh kapan lg ad kesempatan ber bagi sm org2 nunggu2 punya uang sendiri mo ber bagi berkah belum dapat2 krn tuk diri sendiri ms kurang. Menengok org yg kita bantu senang hati kita longgar d tenang perasaan kita.,juta sempat ber orangorang nunggu uang ber berkah dapat tengok orang bantu senang hati longgar tenang asa,"['juta', 'sempat', 'ber', 'orangorang', 'nunggu', 'uang', 'ber', 'berkah', 'dapat', 'tengok', 'orang', 'bantu', 'senang', 'hati', 'longgar', 'tenang', 'asa']",positif,15
67,2023,Puji Tuhan semoga ke depan nya makin sukses ya kak    untuk keberhasilan nya berbagi iPhone dong kak ??,puji tuhan moga nya sukses ya kak hasil nya bagi iphone kak wajah gembira dengan mata bahagia,"['puji', 'tuhan', 'moga', 'nya', 'sukses', 'ya', 'kak', 'hasil', 'nya', 'bagi', 'iphone', 'kak', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",positif,15
68,2024,"Tetaplah bersyukur, bertambahnya usiamu itu berarti berkurangnya usiamu di dunia ini, tetaplah berbuat baik sampai kapanpun??",tetap syukur tambah usia kurang usia dunia tetap buat wajah pesta,"['tetap', 'syukur', 'tambah', 'usia', 'kurang', 'usia', 'dunia', 'tetap', 'buat', 'wajah', 'pesta']",positif,15
69,2024,Ya Allah bang lo jahat bgt buat gw nangis sumpah berasa bgt klu org lg susah tiba2 ketiban rejeki besar sampe si BPK gak percaya ?????????? semoga Tuhan kasih rejeki lo berlimpah bang gw percaya hukum tabur Tuai ????????,ya allah bang lo jahat banget gue menang sumpah asa banget orang susah ketiban rejeki sih bpk percaya wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras moga tuhan kasih rejeki lo limpah bang gue percaya hukum tabur tuai lipat tangan lipat tangan lipat tangan lipat tangan,"['ya', 'allah', 'bang', 'lo', 'jahat', 'banget', 'gue', 'menang', 'sumpah', 'asa', 'banget', 'orang', 'susah', 'ketiban', 'rejeki', 'sih', 'bpk', 'percaya', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'moga', 'tuhan', 'kasih', 'rejeki', 'lo', 'limpah', 'bang', 'gue', 'percaya', 'hukum', 'tabur', 'tuai', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan']",positif,15
70,2024,Selamat ulang tahun bang Willy semoga panjang umur dan sehat selalu Tuhan Yesus memberkati ???,selamat ulang bang willy moga umur sehat tuhan yesus kati hati merah,"['selamat', 'ulang', 'bang', 'willy', 'moga', 'umur', 'sehat', 'tuhan', 'yesus', 'kati', 'hati', 'merah']",positif,15
71,2024,Aamiin Aamiin??????,amin amin tangan angkat dan rapat sama tangan angkat dan rapat sama tangan angkat dan rapat sama,"['amin', 'amin', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,15
72,2023,Selamat yaa duo kesayangan netizen.. Semoga hubungan nya lancar dan bahagia terus selamanya.. Aamiin.. ???????,selamat ya duo sayang netizen moga hubung nya lancar bahagia amin api api hati merah,"['selamat', 'ya', 'duo', 'sayang', 'netizen', 'moga', 'hubung', 'nya', 'lancar', 'bahagia', 'amin', 'api', 'api', 'hati', 'merah']",positif,14
73,2023,"Bismillah bang Will cepat nikahnya dengan ci vilmei  biar bikin pesta yg paling mewah  dari yg lain nya bismillah berapa aj buat lahiran istri sya bang Will & ci vilmei 304901012053507 ,arip",bismillah bang wil cepat nikah ci vilmei biar bikin pesta mewah nya bismillah lahir istri bang wil ci vilmei arip,"['bismillah', 'bang', 'wil', 'cepat', 'nikah', 'ci', 'vilmei', 'biar', 'bikin', 'pesta', 'mewah', 'nya', 'bismillah', 'lahir', 'istri', 'bang', 'wil', 'ci', 'vilmei', 'arip']",positif,14
74,2023,"Untuk bapaknya salut deh, hatinya luas bgt. Mikirin orang lain dulu terlebih dahulu untuk bahagia. Sehat"" bang Wil ??????",bapak salut deh hati luas banget pikir orang bahagia sehat bang wil api api api,"['bapak', 'salut', 'deh', 'hati', 'luas', 'banget', 'pikir', 'orang', 'bahagia', 'sehat', 'bang', 'wil', 'api', 'api', 'api']",positif,14
75,2023,Selamat kak smoga sukses selalu.. happy weekend,selamat kak moga sukses happy weekend,"['selamat', 'kak', 'moga', 'sukses', 'happy', 'weekend']",positif,14
76,2024,Bismillah dapettt dari kak willi????,bismillah kak willi tangan angkat dan rapat sama tangan angkat dan rapat sama,"['bismillah', 'kak', 'willi', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,14
77,2024,Masa lalu dilupakan yang penting dia tobat cepet sembuh yah benteng??????????????,lupa tobat cepat sembuh ya benteng api api api api api api api,"['lupa', 'tobat', 'cepat', 'sembuh', 'ya', 'benteng', 'api', 'api', 'api', 'api', 'api', 'api', 'api']",positif,14
78,2024,Sub. Hanallah. Smg. Allah sll memberikan balasan kebaikan dn rizki yg berlimpah dn barokah  bersodaqah pd siapapun terurama pd or2 yg mau menyekolahkan anaknya serta orang tua yg sdh. Gk mampu tuk bekerja. Trima kasih ya ???,sub hanallah moga allah sl balas baik rizki limpah barokah bersodaqah terurama or sekolah anak orang tua terima kasih ya hati merah,"['sub', 'hanallah', 'moga', 'allah', 'sl', 'balas', 'baik', 'rizki', 'limpah', 'barokah', 'bersodaqah', 'terurama', 'or', 'sekolah', 'anak', 'orang', 'tua', 'terima', 'kasih', 'ya', 'hati', 'merah']",positif,14
79,2024,Alhamdulillah Amin semoga dipermudahkan Allah SWT,alhamdulillah amin moga mudah allah swt,"['alhamdulillah', 'amin', 'moga', 'mudah', 'allah', 'swt']",positif,14
80,2024,Selamat ulang TH  Semoga Panjang Umur and Sehat Selalu dan di mudahkan Rejekinya astungkara.,selamat ulang moga umur and sehat mudah rejekinya astungkara,"['selamat', 'ulang', 'moga', 'umur', 'and', 'sehat', 'mudah', 'rejekinya', 'astungkara']",positif,14
81,2024,Slmt Ultah.. Kak Willie..Smga Sehat Slalu Serta Panjamg Umur dan Sukses di Segala Bidang,selamat ultah kak willie moga sehat panjamg umur sukses bidang,"['selamat', 'ultah', 'kak', 'willie', 'moga', 'sehat', 'panjamg', 'umur', 'sukses', 'bidang']",positif,14
82,2024,Selamat ulang tahun kak semoga panjang umur sehat selalu tambah ganteng tambah sukses,selamat ulang kak moga umur sehat ganteng sukses,"['selamat', 'ulang', 'kak', 'moga', 'umur', 'sehat', 'ganteng', 'sukses']",positif,14
83,2024,Selamat ulangtahun Billie...semoga sehat dan sukses..mas Billie...amin??????,selamat ulangtahun billie moga sehat sukses mas billie amin hati merah hati merah,"['selamat', 'ulangtahun', 'billie', 'moga', 'sehat', 'sukses', 'mas', 'billie', 'amin', 'hati', 'merah', 'hati', 'merah']",positif,14
84,2023,Seneng lihat orang berbagi....seneng juga kalau aq kebagian rejekinya juga...aamiinn....bagi doonggg.... bissmillah 1 juta ...????,senang lihat orang bagi senang bagi rejekinya amin bissmillah juta tangan angkat dan rapat sama tangan angkat dan rapat sama,"['senang', 'lihat', 'orang', 'bagi', 'senang', 'bagi', 'rejekinya', 'amin', 'bissmillah', 'juta', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,13
85,2023,Wille coba borong warung ketoprak trus di bagi2 in ke warga makan gratis ?? bismillah 500 ribu,wille coba borong warung ketoprak bagibagi warga makan gratis wajah nikmat bismillah ribu,"['wille', 'coba', 'borong', 'warung', 'ketoprak', 'bagibagi', 'warga', 'makan', 'gratis', 'wajah', 'nikmat', 'bismillah', 'ribu']",positif,13
86,2023,Kak willie aku mau uang 1triliyun plisssss??????????. Tenang aja deh aku sudah sukrbb coba lihat di Instagram dan juga. YouTube dan juga kak villmyy,kak willie uang triliyun plis lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan tenang deh sukrb coba lihat instagram youtube kak villmy,"['kak', 'willie', 'uang', 'triliyun', 'plis', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'tenang', 'deh', 'sukrb', 'coba', 'lihat', 'instagram', 'youtube', 'kak', 'villmy']",positif,13
87,2023,Bang wilie berani ga borong mesin ATM  semua nya bismillah TF Bank dana SETYA SAPTA PRAWIRA nomer rekening 085716637938 500 ribu,bang wilie berani borong mesin atm nya bismillah tf bank dana setya sapta prawira nomer rekening ribu,"['bang', 'wilie', 'berani', 'borong', 'mesin', 'atm', 'nya', 'bismillah', 'tf', 'bank', 'dana', 'setya', 'sapta', 'prawira', 'nomer', 'rekening', 'ribu']",positif,13
88,2023,Pengen juga bang jujur dri hati seandainya rejeki saya dlm wktu dekat 500k aj gpp puji Tuhan??,pengin bang jujur hati anda rejeki k gp puji tuhan,"['pengin', 'bang', 'jujur', 'hati', 'anda', 'rejeki', 'k', 'gp', 'puji', 'tuhan']",positif,13
89,2024,Modalin usaha buat aku 100 juta belum????????????????????????????,modalin usaha juta lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan lipat tangan,"['modalin', 'usaha', 'juta', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan']",positif,13
90,2024,Bismillah kk wiliie mudah mudahan dapat hp buat ujian nntik     ??????,bismillah wiliie mudah mudah hp uji nntik hati merah hati merah,"['bismillah', 'wiliie', 'mudah', 'mudah', 'hp', 'uji', 'nntik', 'hati', 'merah', 'hati', 'merah']",positif,13
91,2024,Selamat ulang tahun koko semoga panjang umur dan murah rejeki ya koko,selamat ulang koko moga umur murah rejeki ya koko,"['selamat', 'ulang', 'koko', 'moga', 'umur', 'murah', 'rejeki', 'ya', 'koko']",positif,13
92,2024,Semoga rezeki ku dipermudahkan dilancarkan dpt membantu orang2 yg mmbthkan ky wiily??,moga rezeki ku mudah lancar bantu orangorang mmbthkan kaya wiily tangan angkat dan rapat sama,"['moga', 'rezeki', 'ku', 'mudah', 'lancar', 'bantu', 'orangorang', 'mmbthkan', 'kaya', 'wiily', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,13
93,2024,Mantap bos ku luar biasa kebaikan bos ku ???,mantap bos ku baik bos ku hati,"['mantap', 'bos', 'ku', 'baik', 'bos', 'ku', 'hati']",positif,13
94,2024,??????????semoga sukses All,api api api api tepuk tangan moga sukses al,"['api', 'api', 'api', 'api', 'tepuk', 'tangan', 'moga', 'sukses', 'al']",positif,13
95,2023,yg ngasih uang barokah /sehat???????????? dan bp juga sehat,asih uang barokah sehat hati merah hati merah hati merah hati merah bp sehat,"['asih', 'uang', 'barokah', 'sehat', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah', 'bp', 'sehat']",positif,12
96,2023,Mantap Willi Salim.. bagi rezekinya ke Kita dong.. he he he,mantap willi salim rezeki he he he,"['mantap', 'willi', 'salim', 'rezeki', 'he', 'he', 'he']",positif,12
97,2023,"Bos Willie , mau nanya foto ini apa benar akun bos Willie.....? 
propil pake foto ini....?",bos willie foto akun bos willie propil pakai foto,"['bos', 'willie', 'foto', 'akun', 'bos', 'willie', 'propil', 'pakai', 'foto']",positif,12
98,2023,Kak aku mau uangnya dong kasih aku uang udah follow loh kalau setiap diiket tuh ngelihat di film gue yang mobil Salim aku follow follow-in soalnya pengen banget dapat hadiah kirimin ke alamat gua lahir ya kak rumahnya warna hijau hijau muda ya sebelah itu kiri kiri????????? kak emang aku nggak lucu ya aku masih kelas 1 loh tapi masih libur panjang itu juga aku terus aku punya mobil truk tapi itu dibeliin Ama aku bukan Miyako mau aku tuh agak jelek-jelek gitu napa tapi dianggap kata teman-teman aku orang kaya kalau orang miskin???????????????,kak uang kasih uang follow loh diiket tuh film gue mobil salim follow followini pengin banget hadiah kirim alamat gua lahir ya kak rumah warna hijau hijau muda ya belah kiri kiri wajah senyum lebar mata hati hati merah jempol ke atas wajah senyum dengan hati kak lucu ya kelas loh libur mobil truk dibeliin miyako tuh jelekjelek anggap temanteman orang kayak orang miskin hati merah wajah senyum lebar mata hati nilai ratus hati sinar pelangi jempol ke atas wajah senyum dengan hati,"['kak', 'uang', 'kasih', 'uang', 'follow', 'loh', 'diiket', 'tuh', 'film', 'gue', 'mobil', 'salim', 'follow', 'followini', 'pengin', 'banget', 'hadiah', 'kirim', 'alamat', 'gua', 'lahir', 'ya', 'kak', 'rumah', 'warna', 'hijau', 'hijau', 'muda', 'ya', 'belah', 'kiri', 'kiri', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'hati', 'merah', 'jempol', 'ke', 'atas', 'wajah', 'senyum', 'dengan', 'hati', 'kak', 'lucu', 'ya', 'kelas', 'loh', 'libur', 'mobil', 'truk', 'dibeliin', 'miyako', 'tuh', 'jelekjelek', 'anggap', 'temanteman', 'orang', 'kayak', 'orang', 'miskin', 'hati', 'merah', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'nilai', 'ratus', 'hati', 'sinar', 'pelangi', 'jempol', 'ke', 'atas', 'wajah', 'senyum', 'dengan', 'hati']",positif,12
99,2023,"Alhamdulillah, betapa berkahnya hidup  abang masih muda sudah sukses.",alhamdulillah betapa berkah hidup abang muda sukses,"['alhamdulillah', 'betapa', 'berkah', 'hidup', 'abang', 'muda', 'sukses']",positif,12
100,2023,Semoga kaka willi sehat selalu dan makin sukses amin ya allah,moga kakak willi sehat sukses amin ya allah,"['moga', 'kakak', 'willi', 'sehat', 'sukses', 'amin', 'ya', 'allah']",positif,12
101,2023,"?????????? semangat , untuk melakukan kegiatan positif.",tepuk tangan tepuk tangan tepuk tangan tepuk tangan tepuk tangan semangat giat positif,"['tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'semangat', 'giat', 'positif']",positif,12
